condition,seed,category,uid,epoch,accuracy
random_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.42948717948717946
random_function,53,control_raising,tough_vs_raising_1,10,0.5349611542730299
random_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.46859903381642515
random_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3829479768786127
random_function,53,argument_structure,drop_argument,10,0.5823095823095823
random_function,53,ellipsis,ellipsis_n_bar_1,10,0.706
random_function,53,ellipsis,ellipsis_n_bar_2,10,0.8399592252803262
random_function,53,control_raising,existential_there_object_raising,10,0.670442842430484
random_function,53,control_raising,existential_there_subject_raising,10,0.5070729053318824
random_function,53,control_raising,expletive_it_object_raising,10,0.7140115163147792
random_function,53,argument_structure,inchoative,10,0.7101631116687579
random_function,53,argument_structure,intransitive,10,0.7233201581027668
random_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.461
random_function,53,irregular_forms,irregular_past_participle_verbs,10,0.807
random_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5555555555555556
random_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.61
random_function,53,island_effects,left_branch_island_echo_question,10,0.426
random_function,53,island_effects,left_branch_island_simple_question,10,0.331
random_function,53,npi_licensing,npi_present_1,10,0.525
random_function,53,npi_licensing,npi_present_2,10,0.49
random_function,53,npi_licensing,only_npi_licensor_present,10,0.946
random_function,53,npi_licensing,only_npi_scope,10,0.543
random_function,53,argument_structure,passive_1,10,0.407119021134594
random_function,53,argument_structure,passive_2,10,0.4579646017699115
random_function,53,binding,principle_A_c_command,10,0.366
random_function,53,binding,principle_A_case_1,10,0.991
random_function,53,binding,principle_A_case_2,10,0.7206030150753768
random_function,53,binding,principle_A_domain_1,10,0.98
random_function,53,binding,principle_A_domain_2,10,0.822
random_function,53,binding,principle_A_domain_3,10,0.533
random_function,53,binding,principle_A_reconstruction,10,0.19095477386934673
random_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7516869095816464
random_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.562
random_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.977
random_function,53,npi_licensing,sentential_negation_npi_scope,10,0.339
random_function,53,island_effects,sentential_subject_island,10,0.284
random_function,53,control_raising,tough_vs_raising_2,10,0.5779816513761468
random_function,53,argument_structure,transitive,10,0.5661157024793388
random_function,53,island_effects,wh_island,10,0.261
random_function,53,filler_gap,wh_questions_object_gap,10,0.3865546218487395
random_function,53,filler_gap,wh_questions_subject_gap,10,0.71900826446281
random_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.788
random_function,53,filler_gap,wh_vs_that_no_gap,10,0.6277372262773723
random_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.731
random_function,53,filler_gap,wh_vs_that_with_gap,10,0.6304347826086957
random_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.393
random_function,53,island_effects,adjunct_island,10,0.775
random_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.755
random_function,53,anaphor_agreement,anaphor_number_agreement,10,0.917
random_function,67,argument_structure,animate_subject_passive,10,0.523
random_function,67,argument_structure,animate_subject_trans,10,0.7686274509803922
random_function,67,argument_structure,causative,10,0.7045454545454546
random_function,67,island_effects,complex_NP_island,10,0.52
random_function,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.406
random_function,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.40384615384615385
random_function,67,control_raising,tough_vs_raising_1,10,0.5593784683684795
random_function,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4476650563607085
random_function,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.37427745664739887
random_function,67,argument_structure,drop_argument,10,0.5577395577395577
random_function,67,ellipsis,ellipsis_n_bar_1,10,0.707
random_function,67,ellipsis,ellipsis_n_bar_2,10,0.836901121304791
random_function,67,control_raising,existential_there_object_raising,10,0.670442842430484
random_function,67,control_raising,existential_there_subject_raising,10,0.5310119695321001
random_function,67,control_raising,expletive_it_object_raising,10,0.6948176583493282
random_function,67,argument_structure,inchoative,10,0.7139272271016311
random_function,67,argument_structure,intransitive,10,0.7272727272727273
random_function,67,irregular_forms,irregular_past_participle_adjectives,10,0.428
random_function,67,irregular_forms,irregular_past_participle_verbs,10,0.786
random_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5765765765765766
random_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.638
random_function,67,island_effects,left_branch_island_echo_question,10,0.357
random_function,67,island_effects,left_branch_island_simple_question,10,0.322
random_function,67,npi_licensing,npi_present_1,10,0.468
random_function,67,npi_licensing,npi_present_2,10,0.503
random_function,67,npi_licensing,only_npi_licensor_present,10,0.842
random_function,67,npi_licensing,only_npi_scope,10,0.484
random_function,67,argument_structure,passive_1,10,0.42380422691879865
random_function,67,argument_structure,passive_2,10,0.45685840707964603
random_function,67,binding,principle_A_c_command,10,0.37
random_function,67,binding,principle_A_case_1,10,0.996
random_function,67,binding,principle_A_case_2,10,0.7165829145728643
random_function,67,binding,principle_A_domain_1,10,0.98
random_function,67,binding,principle_A_domain_2,10,0.814
random_function,67,binding,principle_A_domain_3,10,0.542
random_function,67,binding,principle_A_reconstruction,10,0.19195979899497487
random_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7543859649122807
random_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.565
random_function,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.972
random_function,67,npi_licensing,sentential_negation_npi_scope,10,0.305
random_function,67,island_effects,sentential_subject_island,10,0.349
random_function,67,control_raising,tough_vs_raising_2,10,0.5584862385321101
random_function,67,argument_structure,transitive,10,0.571625344352617
random_function,67,island_effects,wh_island,10,0.391
random_function,67,filler_gap,wh_questions_object_gap,10,0.35294117647058826
random_function,67,filler_gap,wh_questions_subject_gap,10,0.7768595041322314
random_function,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.801
random_function,67,filler_gap,wh_vs_that_no_gap,10,0.6642335766423357
random_function,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.757
random_function,67,filler_gap,wh_vs_that_with_gap,10,0.6304347826086957
random_function,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.364
random_function,67,island_effects,adjunct_island,10,0.841
random_function,67,anaphor_agreement,anaphor_gender_agreement,10,0.728
random_function,67,anaphor_agreement,anaphor_number_agreement,10,0.892
five_function,42,island_effects,adjunct_island,10,0.864
five_function,42,anaphor_agreement,anaphor_gender_agreement,10,0.901
five_function,42,anaphor_agreement,anaphor_number_agreement,10,0.955
five_function,42,argument_structure,animate_subject_passive,10,0.561
five_function,42,argument_structure,animate_subject_trans,10,0.8352941176470589
five_function,42,argument_structure,causative,10,0.6931818181818182
five_function,42,island_effects,complex_NP_island,10,0.582
five_function,42,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.519
five_function,42,island_effects,coordinate_structure_constraint_object_extraction,10,0.6730769230769231
five_function,42,subject_verb_agreement,distractor_agreement_relational_noun,10,0.47342995169082125
five_function,42,subject_verb_agreement,distractor_agreement_relative_clause,10,0.43352601156069365
five_function,42,argument_structure,drop_argument,10,0.6437346437346437
five_function,42,ellipsis,ellipsis_n_bar_1,10,0.726
five_function,42,ellipsis,ellipsis_n_bar_2,10,0.835881753312946
five_function,42,control_raising,existential_there_object_raising,10,0.7167868177136972
five_function,42,control_raising,existential_there_subject_raising,10,0.6441784548422198
five_function,42,control_raising,expletive_it_object_raising,10,0.6948176583493282
five_function,42,argument_structure,inchoative,10,0.698870765370138
five_function,42,argument_structure,intransitive,10,0.758893280632411
five_function,42,irregular_forms,irregular_past_participle_adjectives,10,0.83
five_function,42,irregular_forms,irregular_past_participle_verbs,10,0.864
five_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5615615615615616
five_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.682
five_function,42,island_effects,left_branch_island_echo_question,10,0.574
five_function,42,island_effects,left_branch_island_simple_question,10,0.406
five_function,42,npi_licensing,npi_present_1,10,0.355
five_function,42,npi_licensing,npi_present_2,10,0.484
five_function,42,npi_licensing,only_npi_licensor_present,10,0.523
five_function,42,npi_licensing,only_npi_scope,10,0.547
five_function,42,argument_structure,passive_1,10,0.41713014460511677
five_function,42,argument_structure,passive_2,10,0.4811946902654867
five_function,42,binding,principle_A_c_command,10,0.402
five_function,42,binding,principle_A_case_1,10,1.0
five_function,42,binding,principle_A_case_2,10,0.8763819095477386
five_function,42,binding,principle_A_domain_1,10,0.987
five_function,42,binding,principle_A_domain_2,10,0.737
five_function,42,binding,principle_A_domain_3,10,0.622
five_function,42,binding,principle_A_reconstruction,10,0.3035175879396985
five_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.8070175438596491
five_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.555
five_function,42,npi_licensing,sentential_negation_npi_licensor_present,10,1.0
five_function,42,npi_licensing,sentential_negation_npi_scope,10,0.368
five_function,42,island_effects,sentential_subject_island,10,0.282
five_function,42,control_raising,tough_vs_raising_1,10,0.5216426193118757
five_function,42,control_raising,tough_vs_raising_2,10,0.6318807339449541
five_function,42,argument_structure,transitive,10,0.6432506887052342
five_function,42,island_effects,wh_island,10,0.206
five_function,42,filler_gap,wh_questions_object_gap,10,0.7478991596638656
five_function,42,filler_gap,wh_questions_subject_gap,10,0.9090909090909091
five_function,42,filler_gap,wh_questions_subject_gap_long_distance,10,0.951
five_function,42,filler_gap,wh_vs_that_no_gap,10,0.9708029197080292
five_function,42,filler_gap,wh_vs_that_no_gap_long_distance,10,0.986
five_function,42,filler_gap,wh_vs_that_with_gap,10,0.42391304347826086
five_function,42,filler_gap,wh_vs_that_with_gap_long_distance,10,0.095
five_function,53,island_effects,adjunct_island,10,0.79
five_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.654
five_function,53,anaphor_agreement,anaphor_number_agreement,10,0.853
five_function,53,argument_structure,animate_subject_passive,10,0.526
five_function,53,argument_structure,animate_subject_trans,10,0.7803921568627451
five_function,53,argument_structure,causative,10,0.7303719008264463
five_function,53,island_effects,complex_NP_island,10,0.549
five_function,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.382
five_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.7307692307692307
five_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.46859903381642515
five_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.43641618497109824
five_function,53,argument_structure,drop_argument,10,0.6412776412776413
five_function,53,ellipsis,ellipsis_n_bar_1,10,0.702
five_function,53,ellipsis,ellipsis_n_bar_2,10,0.8348623853211009
five_function,53,control_raising,existential_there_object_raising,10,0.6817713697219362
five_function,53,control_raising,existential_there_subject_raising,10,0.5223068552774756
five_function,53,control_raising,expletive_it_object_raising,10,0.7044145873320538
five_function,53,argument_structure,inchoative,10,0.7189460476787954
five_function,53,argument_structure,intransitive,10,0.7430830039525692
five_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.752
five_function,53,irregular_forms,irregular_past_participle_verbs,10,0.856
five_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5705705705705706
five_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.599
five_function,53,island_effects,left_branch_island_echo_question,10,0.475
five_function,53,island_effects,left_branch_island_simple_question,10,0.319
five_function,53,npi_licensing,npi_present_1,10,0.481
five_function,53,npi_licensing,npi_present_2,10,0.497
five_function,53,npi_licensing,only_npi_licensor_present,10,0.905
five_function,53,npi_licensing,only_npi_scope,10,0.585
five_function,53,argument_structure,passive_1,10,0.43047830923248054
five_function,53,argument_structure,passive_2,10,0.497787610619469
five_function,53,binding,principle_A_c_command,10,0.445
five_function,53,binding,principle_A_case_1,10,1.0
five_function,53,binding,principle_A_case_2,10,0.8763819095477386
five_function,53,binding,principle_A_domain_1,10,0.995
five_function,53,binding,principle_A_domain_2,10,0.844
five_function,53,binding,principle_A_domain_3,10,0.535
five_function,53,binding,principle_A_reconstruction,10,0.27839195979899495
five_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7530364372469636
five_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.569
five_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.991
five_function,53,npi_licensing,sentential_negation_npi_scope,10,0.267
five_function,53,island_effects,sentential_subject_island,10,0.351
five_function,53,control_raising,tough_vs_raising_1,10,0.4916759156492786
five_function,53,control_raising,tough_vs_raising_2,10,0.6513761467889908
five_function,53,argument_structure,transitive,10,0.6019283746556474
five_function,53,island_effects,wh_island,10,0.301
five_function,53,filler_gap,wh_questions_object_gap,10,0.7142857142857143
five_function,53,filler_gap,wh_questions_subject_gap,10,0.8925619834710744
five_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.934
five_function,53,filler_gap,wh_vs_that_no_gap,10,0.9635036496350365
five_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.992
five_function,53,filler_gap,wh_vs_that_with_gap,10,0.532608695652174
five_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.099
five_function,67,island_effects,adjunct_island,10,0.813
five_function,67,anaphor_agreement,anaphor_gender_agreement,10,0.692
five_function,67,anaphor_agreement,anaphor_number_agreement,10,0.862
five_function,67,argument_structure,animate_subject_passive,10,0.556
five_function,67,argument_structure,animate_subject_trans,10,0.796078431372549
five_function,67,argument_structure,causative,10,0.7417355371900827
five_function,67,island_effects,complex_NP_island,10,0.56
five_function,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.398
five_function,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.7307692307692307
five_function,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.5040257648953301
five_function,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.40173410404624277
five_function,67,argument_structure,drop_argument,10,0.5921375921375921
five_function,67,ellipsis,ellipsis_n_bar_1,10,0.728
five_function,67,ellipsis,ellipsis_n_bar_2,10,0.8603465851172273
five_function,67,control_raising,existential_there_object_raising,10,0.678681771369722
five_function,67,control_raising,existential_there_subject_raising,10,0.4929270946681175
five_function,67,control_raising,expletive_it_object_raising,10,0.690978886756238
five_function,67,argument_structure,inchoative,10,0.698870765370138
five_function,67,argument_structure,intransitive,10,0.7509881422924901
five_function,67,irregular_forms,irregular_past_participle_adjectives,10,0.726
five_function,67,irregular_forms,irregular_past_participle_verbs,10,0.86
five_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5795795795795796
five_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.651
five_function,67,island_effects,left_branch_island_echo_question,10,0.375
five_function,67,island_effects,left_branch_island_simple_question,10,0.269
five_function,67,npi_licensing,npi_present_1,10,0.536
five_function,67,npi_licensing,npi_present_2,10,0.459
five_function,67,npi_licensing,only_npi_licensor_present,10,0.924
five_function,67,npi_licensing,only_npi_scope,10,0.468
five_function,67,argument_structure,passive_1,10,0.38264738598442716
five_function,67,argument_structure,passive_2,10,0.4756637168141593
five_function,67,binding,principle_A_c_command,10,0.387
five_function,67,binding,principle_A_case_1,10,1.0
five_function,67,binding,principle_A_case_2,10,0.8914572864321608
five_function,67,binding,principle_A_domain_1,10,0.99
five_function,67,binding,principle_A_domain_2,10,0.822
five_function,67,binding,principle_A_domain_3,10,0.519
five_function,67,binding,principle_A_reconstruction,10,0.3316582914572864
five_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.747638326585695
five_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.578
five_function,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.999
five_function,67,npi_licensing,sentential_negation_npi_scope,10,0.345
five_function,67,island_effects,sentential_subject_island,10,0.306
five_function,67,control_raising,tough_vs_raising_1,10,0.532741398446171
five_function,67,control_raising,tough_vs_raising_2,10,0.6594036697247706
five_function,67,argument_structure,transitive,10,0.6198347107438017
five_function,67,island_effects,wh_island,10,0.36
five_function,67,filler_gap,wh_questions_object_gap,10,0.773109243697479
five_function,67,filler_gap,wh_questions_subject_gap,10,0.8925619834710744
five_function,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.936
five_function,67,filler_gap,wh_vs_that_no_gap,10,0.9562043795620438
five_function,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.98
five_function,67,filler_gap,wh_vs_that_with_gap,10,0.532608695652174
five_function,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.111
within_boundary,42,island_effects,adjunct_island,10,0.803
within_boundary,42,anaphor_agreement,anaphor_gender_agreement,10,0.931
within_boundary,42,anaphor_agreement,anaphor_number_agreement,10,0.986
within_boundary,42,argument_structure,animate_subject_passive,10,0.701
within_boundary,42,argument_structure,animate_subject_trans,10,0.8392156862745098
within_boundary,42,argument_structure,causative,10,0.746900826446281
within_boundary,42,island_effects,complex_NP_island,10,0.378
within_boundary,42,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.438
within_boundary,42,island_effects,coordinate_structure_constraint_object_extraction,10,0.41025641025641024
within_boundary,42,subject_verb_agreement,distractor_agreement_relational_noun,10,0.7230273752012882
within_boundary,42,subject_verb_agreement,distractor_agreement_relative_clause,10,0.42052023121387283
within_boundary,42,argument_structure,drop_argument,10,0.6560196560196561
within_boundary,42,ellipsis,ellipsis_n_bar_1,10,0.71
within_boundary,42,ellipsis,ellipsis_n_bar_2,10,0.7838939857288482
within_boundary,42,control_raising,existential_there_object_raising,10,0.8249227600411947
within_boundary,42,control_raising,existential_there_subject_raising,10,0.6670293797606094
within_boundary,42,control_raising,expletive_it_object_raising,10,0.727447216890595
within_boundary,42,argument_structure,inchoative,10,0.7026348808030113
within_boundary,42,argument_structure,intransitive,10,0.733201581027668
within_boundary,42,irregular_forms,irregular_past_participle_adjectives,10,0.802
within_boundary,42,irregular_forms,irregular_past_participle_verbs,10,0.851
within_boundary,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.7882882882882883
within_boundary,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.849
within_boundary,42,island_effects,left_branch_island_echo_question,10,0.587
within_boundary,42,island_effects,left_branch_island_simple_question,10,0.507
within_boundary,42,npi_licensing,npi_present_1,10,0.305
within_boundary,42,npi_licensing,npi_present_2,10,0.471
within_boundary,42,npi_licensing,only_npi_licensor_present,10,0.496
within_boundary,42,npi_licensing,only_npi_scope,10,0.434
within_boundary,42,argument_structure,passive_1,10,0.7341490545050056
within_boundary,42,argument_structure,passive_2,10,0.7555309734513275
within_boundary,42,binding,principle_A_c_command,10,0.455
within_boundary,42,binding,principle_A_case_1,10,0.996
within_boundary,42,binding,principle_A_case_2,10,0.8743718592964824
within_boundary,42,binding,principle_A_domain_1,10,0.991
within_boundary,42,binding,principle_A_domain_2,10,0.72
within_boundary,42,binding,principle_A_domain_3,10,0.592
within_boundary,42,binding,principle_A_reconstruction,10,0.3155778894472362
within_boundary,42,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.8259109311740891
within_boundary,42,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.812
within_boundary,42,npi_licensing,sentential_negation_npi_licensor_present,10,0.959
within_boundary,42,npi_licensing,sentential_negation_npi_scope,10,0.207
within_boundary,42,island_effects,sentential_subject_island,10,0.318
within_boundary,42,control_raising,tough_vs_raising_1,10,0.5405105438401776
within_boundary,42,control_raising,tough_vs_raising_2,10,0.7236238532110092
within_boundary,42,argument_structure,transitive,10,0.6928374655647382
within_boundary,42,island_effects,wh_island,10,0.6
within_boundary,42,filler_gap,wh_questions_object_gap,10,0.5630252100840336
within_boundary,42,filler_gap,wh_questions_subject_gap,10,0.9256198347107438
within_boundary,42,filler_gap,wh_questions_subject_gap_long_distance,10,0.913
within_boundary,42,filler_gap,wh_vs_that_no_gap,10,0.9562043795620438
within_boundary,42,filler_gap,wh_vs_that_no_gap_long_distance,10,0.969
within_boundary,42,filler_gap,wh_vs_that_with_gap,10,0.2717391304347826
within_boundary,42,filler_gap,wh_vs_that_with_gap_long_distance,10,0.088
within_boundary,53,argument_structure,animate_subject_passive,10,0.698
within_boundary,53,argument_structure,animate_subject_trans,10,0.803921568627451
within_boundary,53,argument_structure,causative,10,0.7489669421487604
within_boundary,53,island_effects,complex_NP_island,10,0.412
within_boundary,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.429
within_boundary,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.5641025641025641
within_boundary,53,control_raising,tough_vs_raising_1,10,0.5482796892341842
within_boundary,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.7133655394524959
within_boundary,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.4046242774566474
within_boundary,53,argument_structure,drop_argument,10,0.6511056511056511
within_boundary,53,ellipsis,ellipsis_n_bar_1,10,0.653
within_boundary,53,ellipsis,ellipsis_n_bar_2,10,0.764525993883792
within_boundary,53,control_raising,existential_there_object_raising,10,0.787847579814624
within_boundary,53,control_raising,existential_there_subject_raising,10,0.43743199129488575
within_boundary,53,control_raising,expletive_it_object_raising,10,0.7044145873320538
within_boundary,53,argument_structure,inchoative,10,0.7051442910915935
within_boundary,53,argument_structure,intransitive,10,0.7806324110671937
within_boundary,53,irregular_forms,irregular_past_participle_adjectives,10,0.888
within_boundary,53,irregular_forms,irregular_past_participle_verbs,10,0.748
within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.7042042042042042
within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.792
within_boundary,53,island_effects,left_branch_island_echo_question,10,0.566
within_boundary,53,island_effects,left_branch_island_simple_question,10,0.404
within_boundary,53,npi_licensing,npi_present_1,10,0.565
within_boundary,53,npi_licensing,npi_present_2,10,0.529
within_boundary,53,npi_licensing,only_npi_licensor_present,10,0.834
within_boundary,53,npi_licensing,only_npi_scope,10,0.543
within_boundary,53,argument_structure,passive_1,10,0.6685205784204672
within_boundary,53,argument_structure,passive_2,10,0.6825221238938053
within_boundary,53,binding,principle_A_c_command,10,0.424
within_boundary,53,binding,principle_A_case_1,10,0.996
within_boundary,53,binding,principle_A_case_2,10,0.8623115577889447
within_boundary,53,binding,principle_A_domain_1,10,0.984
within_boundary,53,binding,principle_A_domain_2,10,0.881
within_boundary,53,binding,principle_A_domain_3,10,0.549
within_boundary,53,binding,principle_A_reconstruction,10,0.13266331658291458
within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7530364372469636
within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.77
within_boundary,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.992
within_boundary,53,npi_licensing,sentential_negation_npi_scope,10,0.159
within_boundary,53,island_effects,sentential_subject_island,10,0.388
within_boundary,53,control_raising,tough_vs_raising_2,10,0.7064220183486238
within_boundary,53,argument_structure,transitive,10,0.6900826446280992
within_boundary,53,island_effects,wh_island,10,0.586
within_boundary,53,filler_gap,wh_questions_object_gap,10,0.5294117647058824
within_boundary,53,filler_gap,wh_questions_subject_gap,10,0.9421487603305785
within_boundary,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.885
within_boundary,53,filler_gap,wh_vs_that_no_gap,10,0.8832116788321168
within_boundary,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.964
within_boundary,53,filler_gap,wh_vs_that_with_gap,10,0.3804347826086957
within_boundary,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.096
within_boundary,53,island_effects,adjunct_island,10,0.693
within_boundary,53,anaphor_agreement,anaphor_gender_agreement,10,0.67
within_boundary,53,anaphor_agreement,anaphor_number_agreement,10,0.929
within_boundary,67,argument_structure,animate_subject_passive,10,0.669
within_boundary,67,argument_structure,animate_subject_trans,10,0.792156862745098
within_boundary,67,argument_structure,causative,10,0.7427685950413223
within_boundary,67,island_effects,complex_NP_island,10,0.392
within_boundary,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.42
within_boundary,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.48717948717948717
within_boundary,67,control_raising,tough_vs_raising_1,10,0.4894561598224195
within_boundary,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.6409017713365539
within_boundary,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.42052023121387283
