condition,seed,category,uid,epoch,accuracy
within_boundary,67,argument_structure,drop_argument,10,0.6658476658476659
within_boundary,67,ellipsis,ellipsis_n_bar_1,10,0.697
within_boundary,67,ellipsis,ellipsis_n_bar_2,10,0.7716615698267074
within_boundary,67,control_raising,existential_there_object_raising,10,0.8280123583934088
within_boundary,67,control_raising,existential_there_subject_raising,10,0.5070729053318824
within_boundary,67,control_raising,expletive_it_object_raising,10,0.7197696737044146
within_boundary,67,argument_structure,inchoative,10,0.7164366373902133
within_boundary,67,argument_structure,intransitive,10,0.7608695652173914
within_boundary,67,irregular_forms,irregular_past_participle_adjectives,10,0.722
within_boundary,67,irregular_forms,irregular_past_participle_verbs,10,0.785
within_boundary,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.7027027027027027
within_boundary,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.756
within_boundary,67,island_effects,left_branch_island_echo_question,10,0.516
within_boundary,67,island_effects,left_branch_island_simple_question,10,0.423
within_boundary,67,npi_licensing,npi_present_1,10,0.517
within_boundary,67,npi_licensing,npi_present_2,10,0.525
within_boundary,67,npi_licensing,only_npi_licensor_present,10,0.5
within_boundary,67,npi_licensing,only_npi_scope,10,0.456
within_boundary,67,argument_structure,passive_1,10,0.6974416017797553
within_boundary,67,argument_structure,passive_2,10,0.6769911504424779
within_boundary,67,binding,principle_A_c_command,10,0.411
within_boundary,67,binding,principle_A_case_1,10,0.994
within_boundary,67,binding,principle_A_case_2,10,0.8663316582914573
within_boundary,67,binding,principle_A_domain_1,10,0.979
within_boundary,67,binding,principle_A_domain_2,10,0.858
within_boundary,67,binding,principle_A_domain_3,10,0.534
within_boundary,67,binding,principle_A_reconstruction,10,0.14773869346733667
within_boundary,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7489878542510121
within_boundary,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.733
within_boundary,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.938
within_boundary,67,npi_licensing,sentential_negation_npi_scope,10,0.191
within_boundary,67,island_effects,sentential_subject_island,10,0.366
within_boundary,67,control_raising,tough_vs_raising_2,10,0.7190366972477065
within_boundary,67,argument_structure,transitive,10,0.6873278236914601
within_boundary,67,island_effects,wh_island,10,0.601
within_boundary,67,filler_gap,wh_questions_object_gap,10,0.5378151260504201
within_boundary,67,filler_gap,wh_questions_subject_gap,10,0.9008264462809917
within_boundary,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.912
within_boundary,67,filler_gap,wh_vs_that_no_gap,10,0.8978102189781022
within_boundary,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.959
within_boundary,67,filler_gap,wh_vs_that_with_gap,10,0.34782608695652173
within_boundary,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.101
within_boundary,67,island_effects,adjunct_island,10,0.76
within_boundary,67,anaphor_agreement,anaphor_gender_agreement,10,0.702
within_boundary,67,anaphor_agreement,anaphor_number_agreement,10,0.903
more_function,42,argument_structure,animate_subject_passive,10,0.623
more_function,42,argument_structure,animate_subject_trans,10,0.8
more_function,42,argument_structure,causative,10,0.7148760330578512
more_function,42,island_effects,complex_NP_island,10,0.541
more_function,42,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.345
more_function,42,island_effects,coordinate_structure_constraint_object_extraction,10,0.6730769230769231
more_function,42,control_raising,tough_vs_raising_1,10,0.6159822419533851
more_function,42,subject_verb_agreement,distractor_agreement_relational_noun,10,0.49114331723027377
more_function,42,subject_verb_agreement,distractor_agreement_relative_clause,10,0.42196531791907516
more_function,42,argument_structure,drop_argument,10,0.6142506142506142
more_function,42,ellipsis,ellipsis_n_bar_1,10,0.66
more_function,42,ellipsis,ellipsis_n_bar_2,10,0.8338430173292558
more_function,42,control_raising,existential_there_object_raising,10,0.6879505664263645
more_function,42,control_raising,existential_there_subject_raising,10,0.6365614798694232
more_function,42,control_raising,expletive_it_object_raising,10,0.6852207293666027
more_function,42,argument_structure,inchoative,10,0.7252195734002509
more_function,42,argument_structure,intransitive,10,0.758893280632411
more_function,42,irregular_forms,irregular_past_participle_adjectives,10,0.545
more_function,42,irregular_forms,irregular_past_participle_verbs,10,0.814
more_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.545045045045045
more_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.675
more_function,42,island_effects,left_branch_island_echo_question,10,0.617
more_function,42,island_effects,left_branch_island_simple_question,10,0.349
more_function,42,npi_licensing,npi_present_1,10,0.503
more_function,42,npi_licensing,npi_present_2,10,0.515
more_function,42,npi_licensing,only_npi_licensor_present,10,0.803
more_function,42,npi_licensing,only_npi_scope,10,0.47
more_function,42,argument_structure,passive_1,10,0.5850945494994438
more_function,42,argument_structure,passive_2,10,0.5055309734513275
more_function,42,binding,principle_A_c_command,10,0.421
more_function,42,binding,principle_A_case_1,10,0.999
more_function,42,binding,principle_A_case_2,10,0.9115577889447236
more_function,42,binding,principle_A_domain_1,10,0.984
more_function,42,binding,principle_A_domain_2,10,0.866
more_function,42,binding,principle_A_domain_3,10,0.529
more_function,42,binding,principle_A_reconstruction,10,0.26030150753768844
more_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7678812415654521
more_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.61
more_function,42,npi_licensing,sentential_negation_npi_licensor_present,10,0.996
more_function,42,npi_licensing,sentential_negation_npi_scope,10,0.391
more_function,42,island_effects,sentential_subject_island,10,0.351
more_function,42,control_raising,tough_vs_raising_2,10,0.6307339449541285
more_function,42,argument_structure,transitive,10,0.5977961432506887
more_function,42,island_effects,wh_island,10,0.441
more_function,42,filler_gap,wh_questions_object_gap,10,0.2773109243697479
more_function,42,filler_gap,wh_questions_subject_gap,10,0.5289256198347108
more_function,42,filler_gap,wh_questions_subject_gap_long_distance,10,0.667
more_function,42,filler_gap,wh_vs_that_no_gap,10,0.43795620437956206
more_function,42,filler_gap,wh_vs_that_no_gap_long_distance,10,0.844
more_function,42,filler_gap,wh_vs_that_with_gap,10,0.9130434782608695
more_function,42,filler_gap,wh_vs_that_with_gap_long_distance,10,0.378
more_function,42,island_effects,adjunct_island,10,0.797
more_function,42,anaphor_agreement,anaphor_gender_agreement,10,0.672
more_function,42,anaphor_agreement,anaphor_number_agreement,10,0.885
more_function,53,argument_structure,animate_subject_passive,10,0.45
more_function,53,argument_structure,animate_subject_trans,10,0.5333333333333333
more_function,53,argument_structure,causative,10,0.4452479338842975
more_function,53,island_effects,complex_NP_island,10,0.386
more_function,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.562
more_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.3141025641025641
more_function,53,control_raising,tough_vs_raising_1,10,0.683684794672586
more_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4895330112721417
more_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.46965317919075145
more_function,53,argument_structure,drop_argument,10,0.5651105651105651
more_function,53,ellipsis,ellipsis_n_bar_1,10,0.579
more_function,53,ellipsis,ellipsis_n_bar_2,10,0.4026503567787971
more_function,53,control_raising,existential_there_object_raising,10,0.537590113285273
more_function,53,control_raising,existential_there_subject_raising,10,0.48313384113166485
more_function,53,control_raising,expletive_it_object_raising,10,0.525911708253359
more_function,53,argument_structure,inchoative,10,0.4178168130489335
more_function,53,argument_structure,intransitive,10,0.45454545454545453
more_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.523
more_function,53,irregular_forms,irregular_past_participle_verbs,10,0.527
more_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.503003003003003
more_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.494
more_function,53,island_effects,left_branch_island_echo_question,10,0.22
more_function,53,island_effects,left_branch_island_simple_question,10,0.638
more_function,53,npi_licensing,npi_present_1,10,0.357
more_function,53,npi_licensing,npi_present_2,10,0.451
more_function,53,npi_licensing,only_npi_licensor_present,10,0.444
more_function,53,npi_licensing,only_npi_scope,10,0.352
more_function,53,argument_structure,passive_1,10,0.5695216907675195
more_function,53,argument_structure,passive_2,10,0.5984513274336283
more_function,53,binding,principle_A_c_command,10,0.495
more_function,53,binding,principle_A_case_1,10,0.897
more_function,53,binding,principle_A_case_2,10,0.44221105527638194
more_function,53,binding,principle_A_domain_1,10,0.777
more_function,53,binding,principle_A_domain_2,10,0.429
more_function,53,binding,principle_A_domain_3,10,0.5
more_function,53,binding,principle_A_reconstruction,10,0.43618090452261304
more_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.6194331983805668
more_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.502
more_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.863
more_function,53,npi_licensing,sentential_negation_npi_scope,10,0.662
more_function,53,island_effects,sentential_subject_island,10,0.497
more_function,53,control_raising,tough_vs_raising_2,10,0.3038990825688073
more_function,53,argument_structure,transitive,10,0.5964187327823691
more_function,53,island_effects,wh_island,10,0.544
more_function,53,filler_gap,wh_questions_object_gap,10,0.5378151260504201
more_function,53,filler_gap,wh_questions_subject_gap,10,0.4380165289256198
more_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.531
more_function,53,filler_gap,wh_vs_that_no_gap,10,0.45985401459854014
more_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.551
more_function,53,filler_gap,wh_vs_that_with_gap,10,0.4673913043478261
more_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.33
more_function,53,island_effects,adjunct_island,10,0.542
more_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.655
more_function,53,anaphor_agreement,anaphor_number_agreement,10,0.576
more_function,67,argument_structure,animate_subject_passive,10,0.645
more_function,67,argument_structure,animate_subject_trans,10,0.7647058823529411
more_function,67,argument_structure,causative,10,0.7004132231404959
more_function,67,island_effects,complex_NP_island,10,0.567
more_function,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.268
more_function,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.7435897435897436
more_function,67,control_raising,tough_vs_raising_1,10,0.5427302996670367
more_function,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4605475040257649
more_function,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.4234104046242775
more_function,67,argument_structure,drop_argument,10,0.6216216216216216
more_function,67,ellipsis,ellipsis_n_bar_1,10,0.681
more_function,67,ellipsis,ellipsis_n_bar_2,10,0.8318042813455657
more_function,67,control_raising,existential_there_object_raising,10,0.7023686920700309
more_function,67,control_raising,existential_there_subject_raising,10,0.6137105549510338
more_function,67,control_raising,expletive_it_object_raising,10,0.727447216890595
more_function,67,argument_structure,inchoative,10,0.7302383939774153
more_function,67,argument_structure,intransitive,10,0.7470355731225297
more_function,67,irregular_forms,irregular_past_participle_adjectives,10,0.52
more_function,67,irregular_forms,irregular_past_participle_verbs,10,0.846
more_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.56006006006006
more_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.621
more_function,67,island_effects,left_branch_island_echo_question,10,0.612
more_function,67,island_effects,left_branch_island_simple_question,10,0.305
more_function,67,npi_licensing,npi_present_1,10,0.469
more_function,67,npi_licensing,npi_present_2,10,0.51
more_function,67,npi_licensing,only_npi_licensor_present,10,0.504
more_function,67,npi_licensing,only_npi_scope,10,0.513
more_function,67,argument_structure,passive_1,10,0.5561735261401557
more_function,67,argument_structure,passive_2,10,0.5110619469026548
more_function,67,binding,principle_A_c_command,10,0.432
more_function,67,binding,principle_A_case_1,10,0.999
more_function,67,binding,principle_A_case_2,10,0.9085427135678392
more_function,67,binding,principle_A_domain_1,10,0.988
more_function,67,binding,principle_A_domain_2,10,0.843
more_function,67,binding,principle_A_domain_3,10,0.528
more_function,67,binding,principle_A_reconstruction,10,0.25025125628140704
more_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7557354925775979
more_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.643
more_function,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.989
more_function,67,npi_licensing,sentential_negation_npi_scope,10,0.333
more_function,67,island_effects,sentential_subject_island,10,0.405
more_function,67,control_raising,tough_vs_raising_2,10,0.6811926605504587
more_function,67,argument_structure,transitive,10,0.5895316804407713
more_function,67,island_effects,wh_island,10,0.416
more_function,67,filler_gap,wh_questions_object_gap,10,0.2605042016806723
more_function,67,filler_gap,wh_questions_subject_gap,10,0.4380165289256198
more_function,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.598
more_function,67,filler_gap,wh_vs_that_no_gap,10,0.43795620437956206
more_function,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.802
more_function,67,filler_gap,wh_vs_that_with_gap,10,0.9130434782608695
more_function,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.436
more_function,67,island_effects,adjunct_island,10,0.774
more_function,67,anaphor_agreement,anaphor_gender_agreement,10,0.602
more_function,67,anaphor_agreement,anaphor_number_agreement,10,0.848
bigram_function,42,island_effects,adjunct_island,10,0.81
bigram_function,42,anaphor_agreement,anaphor_gender_agreement,10,0.911
bigram_function,42,anaphor_agreement,anaphor_number_agreement,10,0.952
bigram_function,42,argument_structure,animate_subject_passive,10,0.588
bigram_function,42,argument_structure,animate_subject_trans,10,0.8392156862745098
bigram_function,42,argument_structure,causative,10,0.6807851239669421
bigram_function,42,island_effects,complex_NP_island,10,0.473
bigram_function,42,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.589
bigram_function,42,island_effects,coordinate_structure_constraint_object_extraction,10,0.33974358974358976
bigram_function,42,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4943639291465378
bigram_function,42,subject_verb_agreement,distractor_agreement_relative_clause,10,0.40173410404624277
bigram_function,42,argument_structure,drop_argument,10,0.5872235872235873
bigram_function,42,ellipsis,ellipsis_n_bar_1,10,0.644
bigram_function,42,ellipsis,ellipsis_n_bar_2,10,0.7380224260958206
bigram_function,42,control_raising,existential_there_object_raising,10,0.7445932028836252
bigram_function,42,control_raising,existential_there_subject_raising,10,0.6822633297062024
bigram_function,42,control_raising,expletive_it_object_raising,10,0.690978886756238
bigram_function,42,argument_structure,inchoative,10,0.6687578419071518
bigram_function,42,argument_structure,intransitive,10,0.7312252964426877
bigram_function,42,irregular_forms,irregular_past_participle_adjectives,10,0.862
bigram_function,42,irregular_forms,irregular_past_participle_verbs,10,0.829
bigram_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5525525525525525
bigram_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.608
bigram_function,42,island_effects,left_branch_island_echo_question,10,0.596
bigram_function,42,island_effects,left_branch_island_simple_question,10,0.406
bigram_function,42,npi_licensing,npi_present_1,10,0.384
bigram_function,42,npi_licensing,npi_present_2,10,0.426
bigram_function,42,npi_licensing,only_npi_licensor_present,10,0.641
bigram_function,42,npi_licensing,only_npi_scope,10,0.442
bigram_function,42,argument_structure,passive_1,10,0.4827586206896552
bigram_function,42,argument_structure,passive_2,10,0.5210176991150443
bigram_function,42,binding,principle_A_c_command,10,0.385
bigram_function,42,binding,principle_A_case_1,10,0.995
bigram_function,42,binding,principle_A_case_2,10,0.7095477386934673
bigram_function,42,binding,principle_A_domain_1,10,0.982
bigram_function,42,binding,principle_A_domain_2,10,0.674
bigram_function,42,binding,principle_A_domain_3,10,0.623
bigram_function,42,binding,principle_A_reconstruction,10,0.2864321608040201
bigram_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7881241565452092
bigram_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.562
bigram_function,42,npi_licensing,sentential_negation_npi_licensor_present,10,0.991
bigram_function,42,npi_licensing,sentential_negation_npi_scope,10,0.368
bigram_function,42,island_effects,sentential_subject_island,10,0.275
bigram_function,42,control_raising,tough_vs_raising_1,10,0.4827968923418424
bigram_function,42,control_raising,tough_vs_raising_2,10,0.5665137614678899
bigram_function,42,argument_structure,transitive,10,0.5909090909090909
bigram_function,42,island_effects,wh_island,10,0.441
bigram_function,42,filler_gap,wh_questions_object_gap,10,0.7226890756302521
bigram_function,42,filler_gap,wh_questions_subject_gap,10,0.9090909090909091
bigram_function,42,filler_gap,wh_questions_subject_gap_long_distance,10,0.917
bigram_function,42,filler_gap,wh_vs_that_no_gap,10,0.9708029197080292
bigram_function,42,filler_gap,wh_vs_that_no_gap_long_distance,10,0.988
bigram_function,42,filler_gap,wh_vs_that_with_gap,10,0.08695652173913043
bigram_function,42,filler_gap,wh_vs_that_with_gap_long_distance,10,0.046
bigram_function,53,island_effects,adjunct_island,10,0.838
bigram_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.9
bigram_function,53,anaphor_agreement,anaphor_number_agreement,10,0.943
bigram_function,53,argument_structure,animate_subject_passive,10,0.576
bigram_function,53,argument_structure,animate_subject_trans,10,0.8588235294117647
bigram_function,53,argument_structure,causative,10,0.6456611570247934
bigram_function,53,island_effects,complex_NP_island,10,0.469
bigram_function,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.623
bigram_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.34615384615384615
bigram_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4669887278582931
bigram_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.41329479768786126
bigram_function,53,argument_structure,drop_argument,10,0.5995085995085995
bigram_function,53,ellipsis,ellipsis_n_bar_1,10,0.704
bigram_function,53,ellipsis,ellipsis_n_bar_2,10,0.7471967380224261
bigram_function,53,control_raising,existential_there_object_raising,10,0.7394438722966015
bigram_function,53,control_raising,existential_there_subject_raising,10,0.6681175190424374
bigram_function,53,control_raising,expletive_it_object_raising,10,0.6813819577735125
bigram_function,53,argument_structure,inchoative,10,0.6925972396486826
bigram_function,53,argument_structure,intransitive,10,0.7213438735177866
bigram_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.823
bigram_function,53,irregular_forms,irregular_past_participle_verbs,10,0.854
bigram_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.575075075075075
bigram_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.634
bigram_function,53,island_effects,left_branch_island_echo_question,10,0.631
bigram_function,53,island_effects,left_branch_island_simple_question,10,0.425
bigram_function,53,npi_licensing,npi_present_1,10,0.408
bigram_function,53,npi_licensing,npi_present_2,10,0.467
bigram_function,53,npi_licensing,only_npi_licensor_present,10,0.614
bigram_function,53,npi_licensing,only_npi_scope,10,0.501
bigram_function,53,argument_structure,passive_1,10,0.47052280311457173
bigram_function,53,argument_structure,passive_2,10,0.5276548672566371
bigram_function,53,binding,principle_A_c_command,10,0.379
bigram_function,53,binding,principle_A_case_1,10,0.992
bigram_function,53,binding,principle_A_case_2,10,0.7788944723618091
bigram_function,53,binding,principle_A_domain_1,10,0.987
bigram_function,53,binding,principle_A_domain_2,10,0.716
bigram_function,53,binding,principle_A_domain_3,10,0.619
bigram_function,53,binding,principle_A_reconstruction,10,0.30452261306532663
bigram_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7800269905533064
bigram_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.564
bigram_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.998
bigram_function,53,npi_licensing,sentential_negation_npi_scope,10,0.377
bigram_function,53,island_effects,sentential_subject_island,10,0.306
bigram_function,53,control_raising,tough_vs_raising_1,10,0.4328523862375139
bigram_function,53,control_raising,tough_vs_raising_2,10,0.5825688073394495
bigram_function,53,argument_structure,transitive,10,0.5853994490358126
bigram_function,53,island_effects,wh_island,10,0.467
bigram_function,53,filler_gap,wh_questions_object_gap,10,0.6974789915966386
bigram_function,53,filler_gap,wh_questions_subject_gap,10,0.9504132231404959
bigram_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.91
bigram_function,53,filler_gap,wh_vs_that_no_gap,10,0.948905109489051
bigram_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.983
bigram_function,53,filler_gap,wh_vs_that_with_gap,10,0.09782608695652174
bigram_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.058
bigram_function,67,island_effects,adjunct_island,10,0.797
bigram_function,67,anaphor_agreement,anaphor_gender_agreement,10,0.889
bigram_function,67,anaphor_agreement,anaphor_number_agreement,10,0.939
bigram_function,67,argument_structure,animate_subject_passive,10,0.571
bigram_function,67,argument_structure,animate_subject_trans,10,0.8313725490196079
bigram_function,67,argument_structure,causative,10,0.6539256198347108
bigram_function,67,island_effects,complex_NP_island,10,0.459
bigram_function,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.569
bigram_function,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.30128205128205127
bigram_function,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.47342995169082125
bigram_function,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3988439306358382
bigram_function,67,argument_structure,drop_argument,10,0.6216216216216216
bigram_function,67,ellipsis,ellipsis_n_bar_1,10,0.68
bigram_function,67,ellipsis,ellipsis_n_bar_2,10,0.7543323139653415
bigram_function,67,control_raising,existential_there_object_raising,10,0.7322348094747683
bigram_function,67,control_raising,existential_there_subject_raising,10,0.6822633297062024
bigram_function,67,control_raising,expletive_it_object_raising,10,0.6756238003838771
bigram_function,67,argument_structure,inchoative,10,0.6700125470514429
bigram_function,67,argument_structure,intransitive,10,0.7055335968379447
bigram_function,67,irregular_forms,irregular_past_participle_adjectives,10,0.837
bigram_function,67,irregular_forms,irregular_past_participle_verbs,10,0.82
bigram_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5765765765765766
bigram_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.596
bigram_function,67,island_effects,left_branch_island_echo_question,10,0.618
bigram_function,67,island_effects,left_branch_island_simple_question,10,0.407
bigram_function,67,npi_licensing,npi_present_1,10,0.374
bigram_function,67,npi_licensing,npi_present_2,10,0.424
bigram_function,67,npi_licensing,only_npi_licensor_present,10,0.624
bigram_function,67,npi_licensing,only_npi_scope,10,0.5
bigram_function,67,argument_structure,passive_1,10,0.48053392658509453
bigram_function,67,argument_structure,passive_2,10,0.5243362831858407
bigram_function,67,binding,principle_A_c_command,10,0.374
bigram_function,67,binding,principle_A_case_1,10,0.996
bigram_function,67,binding,principle_A_case_2,10,0.7095477386934673
bigram_function,67,binding,principle_A_domain_1,10,0.989
bigram_function,67,binding,principle_A_domain_2,10,0.689
bigram_function,67,binding,principle_A_domain_3,10,0.609
bigram_function,67,binding,principle_A_reconstruction,10,0.30452261306532663
bigram_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.805668016194332
bigram_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.547
bigram_function,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.997
bigram_function,67,npi_licensing,sentential_negation_npi_scope,10,0.337
bigram_function,67,island_effects,sentential_subject_island,10,0.281
bigram_function,67,control_raising,tough_vs_raising_1,10,0.5027746947835738
bigram_function,67,control_raising,tough_vs_raising_2,10,0.5527522935779816
bigram_function,67,argument_structure,transitive,10,0.5950413223140496
bigram_function,67,island_effects,wh_island,10,0.428
bigram_function,67,filler_gap,wh_questions_object_gap,10,0.7058823529411765
bigram_function,67,filler_gap,wh_questions_subject_gap,10,0.9173553719008265
bigram_function,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.891
bigram_function,67,filler_gap,wh_vs_that_no_gap,10,0.9708029197080292
bigram_function,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.971
bigram_function,67,filler_gap,wh_vs_that_with_gap,10,0.15217391304347827
bigram_function,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.062
natural_function,42,overall,overall,10,0.6753746807038942
natural_function,53,overall,overall,10,0.6736628052347713
natural_function,67,overall,overall,10,0.6712167589700991
no_function,42,overall,overall,10,0.5615629695061385
no_function,53,overall,overall,10,0.5646820340218718
no_function,67,overall,overall,10,0.5674865144404576
random_function,42,overall,overall,10,0.6230283105034431
random_function,53,overall,overall,10,0.6002831022657975
random_function,67,overall,overall,10,0.598448178819869
five_function,42,overall,overall,10,0.6474251056999089
five_function,53,overall,overall,10,0.6388110680548454
five_function,67,overall,overall,10,0.6393404180395516
within_boundary,42,overall,overall,10,0.6679899889487759
within_boundary,53,overall,overall,10,0.6588209806333925
within_boundary,67,overall,overall,10,0.6443238804294515
more_function,42,overall,overall,10,0.6279844539927003
more_function,53,overall,overall,10,0.5116390673567967
more_function,67,overall,overall,10,0.6142350581693837
bigram_function,42,overall,overall,10,0.623649983397782
bigram_function,53,overall,overall,10,0.6310861617253484
bigram_function,67,overall,overall,10,0.6217304471124812
